,user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,ip_address
30190,270599,2015-06-03 00:27:14,2015-08-20 04:19:23,27,TGDFZZULTTYOM,Ads,Safari,M,42,3170194970.03826
94739,119821,2015-08-06 02:10:56,2015-11-16 10:16:33,56,BDLUZNLJCPFVB,Ads,IE,M,25,937754130.867217
27078,139332,2015-07-27 21:13:37,2015-09-05 21:31:12,23,QCEPGFWHIIRNA,Direct,Chrome,M,23,1857399815.1780894
17535,333980,2015-05-22 11:03:04,2015-09-12 08:35:09,10,VRCKMKRQWCXXN,SEO,Chrome,F,27,2124685752.1752696
76135,103551,2015-08-06 01:32:52,2015-10-06 00:59:36,21,QAPPXCWRGDXGV,SEO,FireFox,M,39,3631022927.6744704
30097,201137,2015-07-05 21:56:47,2015-11-01 17:15:45,35,TLJFXKXBSBXAQ,SEO,Chrome,M,36,3810635759.46997
78779,36906,2015-04-12 07:30:50,2015-07-15 01:39:21,67,TNMHRSZDQKPYO,Ads,Chrome,M,39,388441399.950046
92946,284962,2015-02-22 10:09:05,2015-03-09 03:46:13,59,LWKKYFGCCWSJB,Ads,Chrome,M,33,819161458.0569849
66920,375344,2015-04-19 16:12:48,2015-08-09 22:29:33,10,HVFMWDNFRPUDR,Ads,IE,F,29,809905621.249301
128194,277511,2015-07-23 19:02:10,2015-08-05 22:55:21,26,KMXAXWZXWBJXN,SEO,FireFox,M,29,351907393.645778
140451,107201,2015-07-26 03:11:51,2015-11-04 20:07:26,26,WNLQSVBEYWYRS,Ads,FireFox,M,24,3791725301.00728
121178,28690,2015-01-11 05:15:23,2015-01-11 05:15:24,44,AJBIJPIXVZKJE,Direct,Chrome,M,27,1980120298.1950893
55590,191885,2015-02-19 00:24:31,2015-03-29 00:15:18,20,RLUFGWLVPEDKF,SEO,Chrome,M,29,2178470422.41644
16366,68562,2015-03-09 11:58:50,2015-05-01 00:41:38,29,DIMPHALDLHADU,Ads,IE,F,32,1046117174.55453
21754,260741,2015-08-09 19:54:49,2015-09-14 20:20:45,39,LWCTUEPUJHPBH,SEO,Safari,M,33,230550641.80919
8594,158870,2015-07-09 20:42:03,2015-10-22 03:22:18,19,IYNMMHSLRZNTO,Direct,Safari,M,43,3083108138.58892
88952,22169,2015-05-08 04:06:17,2015-06-03 20:16:04,63,FZFTHVMJDCODV,SEO,Safari,F,35,1753597702.8281
1582,83144,2015-05-27 01:31:50,2015-08-16 13:07:41,29,CHEBDCOWRPOZW,Ads,Safari,F,25,1091056689.27974
56104,277440,2015-06-07 14:18:20,2015-07-02 07:20:44,42,GIYXVIYILUGJC,Ads,Chrome,F,40,1315352270.48524
120129,24353,2015-07-24 20:43:57,2015-08-11 03:52:02,49,SICFHDMJJUIOR,SEO,Safari,M,46,1992564086.4325304
84879,387178,2015-02-04 11:46:06,2015-04-11 21:57:15,60,TSQYWSRUZMMCM,Ads,Safari,M,26,3066829278.29108
109442,230603,2015-03-12 11:27:21,2015-05-01 23:29:07,43,DLYPLMZYFSKSQ,SEO,FireFox,M,33,59795559.3851256
118504,362388,2015-06-07 14:40:38,2015-08-12 03:08:27,57,XBKPQRBSOXFAM,SEO,FireFox,F,40,3708824756.3094
14520,32757,2015-07-20 08:59:49,2015-11-03 07:59:53,11,QCYBWGDGCHQKV,SEO,Safari,F,39,1628228399.1624
71942,370291,2015-06-09 16:59:43,2015-07-22 10:13:26,35,EBODBUBXGGGZU,SEO,Chrome,M,36,4184064738.47359
141548,72014,2015-05-01 07:17:47,2015-07-25 13:36:08,34,KGRRVUGTTZBYZ,Ads,Chrome,M,26,3752137476.9756703
132913,263699,2015-01-23 19:53:40,2015-02-06 01:52:20,39,QNXCOUPOQDLCL,Direct,Chrome,F,35,2823647386.14686
63125,314058,2015-04-20 06:49:04,2015-08-13 08:00:07,31,VDUTNHNLPDCFY,Direct,IE,M,43,1120390092.30478
116651,235931,2015-03-20 12:50:33,2015-05-25 01:54:51,41,VQMVCKVRDINQR,SEO,Chrome,M,51,1402813139.7336
106008,70378,2015-05-09 23:56:48,2015-08-28 12:15:45,36,SPNJHGVHOKQBV,Ads,IE,F,40,3350022851.60275
67427,242447,2015-01-28 07:03:02,2015-04-23 16:53:56,21,NKNEAJRQEMWSV,Direct,FireFox,F,21,4131947960.42374
146094,309695,2015-05-14 01:15:44,2015-05-19 00:19:39,38,VBNHMHDYAFAXK,SEO,Chrome,M,23,4249538113.05935
80748,22218,2015-01-14 23:47:23,2015-03-26 23:39:16,57,NIIONULSTJIYH,SEO,IE,F,29,228368753.497026
45459,388286,2015-04-14 17:51:23,2015-06-06 14:19:47,16,WINXVBYMMMHXU,Direct,FireFox,M,22,796648958.131592
133719,80559,2015-04-08 19:14:20,2015-05-31 03:32:10,60,JRWBMKIEUSBJI,Ads,Chrome,M,24,1679800101.4883802
105085,299729,2015-05-08 08:11:18,2015-05-15 23:53:45,23,DDDEJUXQMEXAH,Direct,Chrome,F,43,2084663933.1614199
6188,102837,2015-04-30 23:23:49,2015-05-29 03:09:11,28,LFTQPQVYGQRAW,Ads,Chrome,M,27,681715703.338383
65926,4718,2015-02-11 05:41:36,2015-05-15 18:07:16,55,HRDLPQWNPUXXB,Ads,Chrome,F,29,1515714651.49828
116053,327419,2015-02-15 21:44:40,2015-03-06 10:10:48,34,AFDWOTEBSGYDJ,SEO,FireFox,F,38,1032636617.07534
121365,98962,2015-06-16 13:03:43,2015-06-18 13:48:09,72,FWZWKVDZATMGV,Ads,IE,F,27,633809871.8081031
66297,245696,2015-03-27 02:11:23,2015-07-24 19:20:24,11,AEXUGLKNSULUT,Ads,FireFox,F,58,993403571.7996053
67430,210444,2015-02-15 20:57:40,2015-03-12 01:51:41,36,FREBTCWEZGLYZ,Ads,Chrome,F,33,1264267114.76094
102695,352185,2015-07-25 22:06:38,2015-10-18 12:55:37,60,OTRCEFZQULBEZ,SEO,Chrome,F,21,529227322.781572
100289,73444,2015-01-20 12:35:05,2015-04-02 19:16:14,39,GMRAOVMAWADCQ,SEO,Chrome,M,25,219309456.589504
35086,112469,2015-04-27 14:53:17,2015-06-16 20:08:39,31,BJISKIWRXAJJL,Ads,Chrome,F,46,58286683.2602179
49969,93353,2015-05-10 17:14:52,2015-08-08 23:45:34,47,QHUIDOFIZSWVV,Ads,IE,M,27,2264781080.80437
136719,217837,2015-07-23 03:28:21,2015-09-14 17:11:28,44,FLASYKNKNKPPH,Ads,IE,F,32,3468943768.34832
16555,289543,2015-05-24 16:27:35,2015-08-24 19:52:02,50,TLHKBKOZHBTTR,Ads,Chrome,M,33,1258736968.13103
77428,132364,2015-03-27 16:12:46,2015-04-07 17:38:38,57,AMLPJGTQTVBPO,SEO,Chrome,M,34,1069001711.62135
112237,389185,2015-08-06 15:51:39,2015-09-19 06:52:25,62,XTBSAKDLZQQVV,SEO,IE,F,58,1265730210.9706302
60119,191760,2015-02-06 03:48:32,2015-03-17 05:29:15,21,HBODAEYIHAQMQ,Ads,Chrome,M,38,3510113261.5701
67130,113970,2015-04-19 06:28:15,2015-07-12 01:00:58,34,WNUSRFGXDXEJY,SEO,IE,M,52,835172286.67859
46646,17759,2015-06-19 01:43:54,2015-06-26 16:25:25,61,ECUHIOYWASFPB,SEO,Chrome,M,34,1476059006.615
30676,6902,2015-07-29 14:30:12,2015-10-29 23:33:20,57,KTPXAZVXZOIMQ,Ads,Safari,M,24,1343051935.7927802
143498,73192,2015-01-30 20:56:54,2015-02-20 14:05:28,44,PQBMQFIFQZESM,SEO,Safari,F,33,396316019.661614
72953,182699,2015-07-16 03:37:20,2015-07-18 05:04:38,33,VKLMRBZABKBGX,Ads,IE,M,30,195288493.527867
71533,7636,2015-06-10 05:39:17,2015-08-11 03:00:46,54,DYIEVKTSPOTDK,SEO,Chrome,F,24,1196856775.11065
58085,193250,2015-04-15 22:50:40,2015-04-22 16:00:44,20,ZRHCRYHSKPWVA,Ads,IE,F,22,3381294679.85935
41588,95629,2015-04-22 06:05:23,2015-05-10 09:53:06,56,MBUTYWGNLQAWT,Ads,Chrome,M,35,4165796475.8905897
38521,387301,2015-07-09 11:01:32,2015-08-13 09:09:22,58,WLVVJPNLKPQCB,SEO,IE,M,24,1384305606.9263198
31370,232206,2015-05-14 17:42:53,2015-08-30 23:03:50,38,BNPHFTYAVTGAW,Ads,Chrome,M,36,2129631804.6656199
93131,186492,2015-04-14 03:33:33,2015-07-15 14:39:41,44,OYWMMDYTKMJOC,SEO,FireFox,F,34,2872452016.12117
48889,291120,2015-04-04 19:08:33,2015-04-07 04:39:44,30,UADHRRYJHKQUG,SEO,Safari,F,23,1128064359.81772
113078,384403,2015-05-17 16:54:12,2015-06-22 15:14:44,18,RXOOKEOKJDBPY,Direct,Opera,F,29,3177604895.8869
98112,242558,2015-05-22 02:39:09,2015-09-03 10:05:20,10,MQFVPQEEAQDWK,Ads,Safari,M,43,3057785571.2256107
5680,39928,2015-04-22 07:27:03,2015-05-19 15:05:16,40,NHOBSGCGAGCGP,Ads,Chrome,M,33,660951623.582695
84028,346391,2015-03-02 23:25:06,2015-03-19 05:27:39,49,XAZBUBEMVLWTD,Direct,Safari,F,33,2094619001.81665
88984,139858,2015-05-21 16:09:38,2015-09-05 11:14:47,34,EEOCYXWQELEHV,Direct,Chrome,M,34,2219873382.47819
109285,239810,2015-02-23 18:33:38,2015-06-23 07:33:08,20,QOBTAWMXTQMCJ,SEO,Chrome,M,25,3475436183.4758897
5705,274028,2015-01-12 08:38:52,2015-04-03 01:32:34,88,UYESMZUTQQKVF,Direct,IE,F,44,1627702596.7242901
104430,164948,2015-05-31 19:21:35,2015-07-25 03:22:51,30,PGTUQCTVHVTQM,SEO,IE,M,30,3852369730.2324295
1186,230097,2015-05-19 04:21:28,2015-07-24 09:20:13,43,KNKEXWZTCCMRM,Ads,IE,M,33,1340429412.87376
117976,176830,2015-03-11 22:25:47,2015-05-09 16:23:18,63,AZUZPVNAQDRMI,SEO,Safari,M,49,4042096865.44335
124491,348063,2015-02-12 10:17:28,2015-02-14 12:23:08,47,CMVGTAAIPRYHP,SEO,Safari,M,25,2853012072.93801
72044,137247,2015-08-04 07:33:33,2015-10-30 01:14:27,38,FYPHGVPIGQIXR,SEO,Chrome,M,38,4044906502.86182
92838,38151,2015-01-19 23:22:15,2015-03-01 04:42:47,64,VIXXUIVZCJSZV,Direct,Safari,M,26,2887623649.28616
41701,275833,2015-07-14 09:57:32,2015-08-16 15:52:55,23,XJIBQLXRRADXL,Ads,IE,M,31,836422269.597052
19963,284350,2015-06-17 03:44:50,2015-08-17 07:23:08,33,BIORHSHRVYQBV,SEO,Chrome,M,21,1376377789.2139
116171,234517,2015-01-26 10:44:31,2015-03-31 15:28:25,41,UHKMSORHIYAEX,SEO,Safari,F,20,2441017832.67627
74669,343128,2015-03-11 12:35:44,2015-07-02 08:12:33,30,RALSMTIDHUCCR,Ads,Safari,M,28,2820560030.7356896
90646,349537,2015-08-01 14:05:37,2015-10-31 15:02:25,58,CPBBQEMGFXIHS,Ads,FireFox,M,32,414968246.624483
869,77181,2015-07-10 03:53:10,2015-08-24 18:16:51,16,RZBJYZWDZUJLI,SEO,Chrome,F,29,1893178723.66709
74087,30627,2015-07-07 06:17:18,2015-08-20 16:24:11,23,AVQLZZKZEZPGP,Ads,FireFox,F,36,3045645078.4092607
14207,346041,2015-05-31 15:37:55,2015-09-27 10:47:51,44,ZQATTUKSBDAHD,Ads,Chrome,M,30,2018928400.04965
144873,151617,2015-04-07 03:12:42,2015-07-21 05:17:39,22,ICONGWURAAQJY,SEO,Chrome,F,35,2583200086.0082197
11435,290634,2015-05-24 03:37:10,2015-06-08 22:08:10,39,ZIZBTFFRFSNYZ,Ads,IE,F,34,3775064057.93396
116721,317417,2015-05-29 20:57:00,2015-07-27 00:51:56,45,VKZSNNWGCQDRM,Direct,IE,M,45,2990172985.7926803
29164,334634,2015-02-13 06:11:45,2015-04-26 11:04:25,93,ULDQHXUSBBLLX,SEO,Safari,F,24,731395395.6490929
20734,378118,2015-03-05 05:06:59,2015-06-23 12:38:08,42,QAJLWNPWLHZPE,SEO,Safari,M,26,2000610825.35614
23845,390677,2015-04-04 17:17:13,2015-07-24 08:43:20,15,FWMSLKATTWIIR,SEO,Chrome,F,18,2977480628.6515107
97189,80977,2015-05-17 20:37:04,2015-05-23 02:10:43,55,QQXDJDKIJBNXY,SEO,IE,M,48,2197093808.8197107
147300,90482,2015-03-08 07:13:50,2015-06-25 17:44:16,23,HNKFMGPNTNIFZ,Ads,IE,F,34,2578298376.46448
65387,109840,2015-07-01 13:39:17,2015-10-01 04:55:22,38,DMOWPILVWJYVH,SEO,FireFox,F,27,1958852860.7259605
144470,179837,2015-03-17 18:35:02,2015-04-04 01:01:27,39,LCPEBZVMZYSJZ,Ads,IE,M,27,1108371406.9530401
47731,134554,2015-07-28 04:42:42,2015-10-22 08:08:39,30,RXNNNMNKEIBYP,SEO,FireFox,F,29,3995542190.35885
50770,112798,2015-04-17 23:33:36,2015-05-03 22:02:06,53,BKYREAZPUGDZN,SEO,Chrome,F,51,1195278890.97331
25498,347407,2015-07-14 01:52:55,2015-08-25 09:50:01,46,BMPZRNDRYLOVK,SEO,Chrome,F,31,3063246869.04244
84970,69707,2015-03-31 07:11:30,2015-06-25 04:54:55,12,FJZUCBUEWPXKC,Ads,FireFox,M,36,3946756496.4424796
118866,79842,2015-05-20 12:39:03,2015-07-01 17:10:01,22,VRDKHILOQNBAO,Direct,Chrome,M,28,3430339392.24179
122866,34133,2015-02-15 08:28:33,2015-05-29 20:01:13,52,INOEGYWJGDLHL,SEO,FireFox,M,20,2075456246.45493
72975,161283,2015-02-06 23:39:00,2015-02-09 04:51:20,59,KDIXTPGTTZNXS,Ads,Safari,M,27,3364808036.83388
12986,241585,2015-05-05 23:34:40,2015-07-06 07:38:58,46,ASCFWUAAUPNWH,SEO,Chrome,F,32,1931154728.9574802
2352,382413,2015-06-20 21:16:28,2015-08-23 17:48:25,12,PKHNMSZITXICM,Direct,Chrome,M,41,2299367029.34758
46545,37826,2015-07-03 22:57:39,2015-07-23 04:29:42,10,FNMSCYNGKLOMH,Ads,FireFox,M,26,2151449907.34551
70707,316481,2015-03-06 04:10:05,2015-06-25 16:22:05,43,ABWSNQWGCFARL,Ads,Safari,F,41,478848911.204474
38695,158060,2015-02-13 01:39:28,2015-05-10 09:01:02,27,NAQFNTHCAQZHG,SEO,IE,F,29,21878163.8776462
128804,235874,2015-03-24 22:42:00,2015-04-11 09:12:46,50,XPHIEYMDSLYYM,Direct,Chrome,M,42,561061881.632325
62486,90339,2015-05-23 22:29:52,2015-08-21 09:57:55,20,TALEIGOWZBNYM,Ads,Opera,F,37,1054931080.3701
77789,277554,2015-05-02 19:46:42,2015-05-25 12:26:55,29,EVYMRYMZXZVOA,SEO,IE,M,36,3710562950.47186
140655,160204,2015-03-21 15:14:24,2015-04-15 01:15:04,40,ISAVERELFPMGW,Ads,IE,M,29,1672395067.15764
44037,359141,2015-07-02 20:51:38,2015-08-09 14:12:44,20,NFLHRABTFAIAZ,Ads,FireFox,M,34,1526035080.94298
114300,195910,2015-07-21 13:45:41,2015-09-30 15:56:12,42,CYXWCGSOVKZWR,Ads,Chrome,M,26,776477536.931664
14271,27037,2015-03-15 01:52:39,2015-07-01 12:03:30,20,OGJCOZPFTCGTJ,Ads,Safari,M,35,1881053765.5364802
59754,70824,2015-05-25 14:18:14,2015-09-04 06:40:46,55,DEYHLXAEJYPAZ,Ads,Opera,M,38,221729599.456833
121360,38381,2015-01-05 11:12:32,2015-01-05 11:12:33,65,CXICHNYDPUZNN,Ads,Chrome,M,39,1948216227.33163
30218,274547,2015-07-18 14:09:24,2015-09-05 18:17:39,23,IQUIQKEQGNLLZ,Direct,FireFox,M,22,3413550348.80161
4188,151734,2015-06-14 13:19:37,2015-10-07 02:38:51,64,PXNILXHIZFFJB,Ads,Chrome,M,23,2322766187.41127
35664,174210,2015-02-03 04:58:08,2015-05-24 15:08:06,19,XPILNDBDHPCWS,Direct,Opera,M,21,914183307.8583312
106799,117611,2015-07-11 15:54:37,2015-10-09 15:33:53,13,ZGLCUJLJCQEIW,SEO,IE,M,42,1138041726.2453
79444,162791,2015-01-16 02:18:44,2015-04-06 03:59:10,35,NBGTQXQHFQFBG,Direct,IE,M,21,1824880136.94397
123873,179137,2015-06-06 15:20:54,2015-07-18 09:56:52,35,IFCVIVKOXCCXR,SEO,Safari,M,25,1486072332.2853901
140313,154444,2015-01-05 21:44:41,2015-04-29 17:16:13,90,YYLUKEQEJYQLQ,Direct,IE,F,41,1139819698.9495401
64014,276632,2015-06-06 22:19:00,2015-09-16 11:38:05,72,XEDCVLIERVRAC,SEO,FireFox,M,29,623471518.21296
126769,119669,2015-01-23 00:21:39,2015-02-17 11:18:36,17,ELJOXPIKIVHTM,SEO,FireFox,M,23,1746102546.2451
96610,167145,2015-06-10 17:25:07,2015-06-30 03:06:47,14,SEABBSXEMLZWJ,Direct,IE,M,48,859175964.484434
88821,78612,2015-02-18 22:21:12,2015-03-16 16:58:55,97,ZIAVHXSMZESLV,Ads,Safari,F,35,2623175842.84896
97418,22958,2015-07-17 18:26:21,2015-07-21 12:55:43,75,JXHMMTKMFVUNE,Ads,Chrome,F,28,1575887048.35151
94548,314045,2015-06-25 07:38:06,2015-07-17 11:52:37,38,ETSSEUHAFJLTV,SEO,Safari,M,55,2414575770.37102
37852,217534,2015-06-18 04:45:15,2015-08-01 02:44:03,26,XMUPMNIIKDYPQ,Ads,IE,M,46,208699494.412103
136903,367861,2015-04-07 09:25:58,2015-07-10 10:48:36,9,HIHXPJQCKDLXO,Ads,Safari,F,51,684947540.6811321
86698,356313,2015-01-12 14:31:42,2015-04-09 00:01:47,37,GPOLGXIZTDCKM,Direct,FireFox,F,55,2766935380.5411
83110,19019,2015-01-03 03:45:44,2015-02-12 10:30:21,16,NVDNOTJAKFSNH,SEO,FireFox,M,44,3794884193.0064898
58449,387421,2015-04-10 10:04:01,2015-06-18 13:38:50,44,NIGPZWDITHPDC,Direct,FireFox,M,32,2246784605.8390107
53517,306862,2015-06-13 05:18:52,2015-08-29 13:09:41,55,IPUVODMHHZWJH,SEO,Chrome,M,36,1136454953.67515
114653,72702,2015-06-17 19:15:18,2015-08-21 16:22:09,50,CQOYVBCYNXOXA,SEO,Chrome,M,34,3962589051.08082
123291,346358,2015-06-07 01:22:21,2015-08-26 02:16:43,81,ROUDCPQVQOQUW,SEO,Safari,M,44,833523843.39172
69318,122159,2015-06-10 15:33:06,2015-09-10 01:28:50,16,CWJXVCAZZCHEE,Ads,IE,M,23,537594995.179497
93597,337137,2015-07-12 02:03:59,2015-09-26 22:27:59,12,IRFXSJFJDIXEP,Ads,Safari,F,29,14764863.3504143
63875,176678,2015-07-07 06:34:16,2015-09-06 18:47:24,61,FHOJVZJADTPNG,Direct,Chrome,F,29,2340862517.64511
37246,285452,2015-07-16 21:32:48,2015-10-30 13:42:34,13,DZZRYBFITEGUX,SEO,Chrome,M,28,2283212024.471689
100726,135477,2015-05-03 13:10:11,2015-08-02 09:15:19,44,ETUQBLZSRCYDE,SEO,FireFox,F,44,1612824035.05413
25473,208691,2015-01-25 16:56:51,2015-04-24 23:48:00,13,JYTJAFEQAZVKS,SEO,IE,M,31,4205104562.42655
73213,102586,2015-06-25 10:46:08,2015-07-24 21:29:52,21,DVAZPBBROUQRZ,Ads,Chrome,M,22,1883769902.56583
36203,339652,2015-03-15 08:51:56,2015-06-10 04:15:38,52,XPEOPQGNVSVVH,Ads,FireFox,M,31,114563141.995723
120122,124050,2015-05-28 21:09:15,2015-06-25 21:00:36,24,JSSTECKAMJCEQ,Direct,FireFox,F,23,1032021976.1977199
62432,45682,2015-01-03 10:02:38,2015-04-14 06:59:43,17,SUIHCFYFBLUBU,Ads,Chrome,M,18,2766933357.94205
127094,46899,2015-03-23 12:53:09,2015-05-25 20:33:50,30,UVNSZUOMPEMSX,Ads,FireFox,M,36,1961643003.8244696
8641,313324,2015-05-21 09:09:12,2015-07-29 20:56:06,22,RBKSQKIBHZSVH,Ads,Safari,M,28,3841440795.99713
121818,84701,2015-02-14 00:31:36,2015-03-06 22:32:09,38,DKKLQALJFXEGQ,Direct,FireFox,M,47,4232726682.17467
138738,228200,2015-03-31 06:34:44,2015-06-09 19:06:19,34,ZVPWIAIWOGDLV,SEO,Chrome,M,46,835014048.395201
52712,168972,2015-07-14 13:51:38,2015-07-17 14:08:58,77,BACYNBMOXLGQZ,Direct,FireFox,M,34,2391680141.761811
135524,117644,2015-05-19 01:22:07,2015-08-02 01:59:49,41,SRUYJDEMHSKJO,Ads,Chrome,M,34,3431703195.6524
82497,163425,2015-04-06 11:42:45,2015-05-29 08:08:30,49,RFDWQINPQPJVK,SEO,IE,F,38,3787449202.9184
102349,213437,2015-03-15 00:16:44,2015-06-26 16:21:40,47,RLNAGNAJYJUGD,Ads,Chrome,F,21,2620332291.37408
27221,340469,2015-01-31 09:46:29,2015-03-19 18:57:16,47,UHZROGLDRVKZB,Ads,Chrome,M,20,3228880953.1651397
130053,309915,2015-04-27 22:36:19,2015-06-11 04:45:55,22,WMXCMEKPVEFBU,SEO,Opera,M,35,1193553368.92024
131809,255474,2015-06-18 00:41:48,2015-10-01 13:49:35,9,APBQTWVOQGVXQ,Direct,Chrome,M,24,2333066909.5233397
127789,365335,2015-02-05 17:59:33,2015-03-25 19:21:43,35,AURTEBMTCICXE,Ads,Chrome,M,31,1505788971.42726
37259,298515,2015-03-08 11:08:46,2015-04-07 17:48:53,43,QBAOYYJAEGQGC,Ads,IE,M,29,2653571622.51184
94536,364112,2015-01-04 11:15:24,2015-01-04 11:15:25,33,VYPENPZXUZBCI,SEO,FireFox,F,31,406228013.88089
144170,364759,2015-03-05 18:59:38,2015-07-02 01:41:46,45,QBVDHLGAZVMUA,Direct,IE,M,40,3167597318.31957
19072,45641,2015-06-26 00:15:40,2015-08-13 23:27:10,31,CJTXOCPSXUVVB,Ads,Chrome,F,34,2379476868.24324
76699,61075,2015-02-07 00:42:02,2015-06-05 13:34:21,29,KPXGDDNNTYPUR,SEO,Chrome,M,19,4087497960.9052
41010,127729,2015-05-05 22:12:20,2015-07-10 05:39:51,57,GPMRWBJTOKDMU,Direct,Safari,M,32,3646998724.86644
108828,382687,2015-07-10 10:37:49,2015-10-09 23:41:46,11,UFHYYTGTCOZXA,Direct,Chrome,M,32,3560789337.0930705
45242,26972,2015-01-21 09:08:28,2015-03-09 14:56:40,44,SLNCEHRRVCDDA,Ads,Safari,M,29,1520533895.9581199
146925,200965,2015-03-25 10:32:36,2015-06-21 05:08:03,55,UTHPHBMPJKANP,SEO,FireFox,F,33,1040383013.88643
67144,309326,2015-04-27 22:25:10,2015-05-08 12:30:03,57,SDKSIKYHREFKR,Direct,Safari,F,23,2942240299.75706
127096,387644,2015-03-16 19:06:15,2015-04-08 22:32:49,11,OXIEKMWUXHVIN,Ads,Chrome,M,18,992856073.239587
109213,220727,2015-01-07 00:50:31,2015-03-07 15:06:06,78,UUXYCUBUPBQAL,Direct,IE,M,39,1682039436.99008
58888,144256,2015-07-10 12:12:32,2015-09-09 17:58:38,32,RGHDQYQHNBPDO,Direct,IE,F,27,111585723.583348
129928,319965,2015-05-02 16:18:45,2015-05-07 01:12:00,22,ORXQDBLGVNSGW,SEO,FireFox,M,25,3589935525.44005
111125,85708,2015-07-24 11:22:57,2015-09-01 08:31:51,29,DGKYTNPHENSAD,SEO,IE,F,38,1754155229.1405802
98174,75783,2015-05-08 18:03:29,2015-05-31 05:02:37,42,YCJUBLAAIFXMG,SEO,Chrome,F,20,1162579628.1876302
144103,355749,2015-01-28 20:08:14,2015-01-30 09:40:31,37,LYXBWKYWLELIW,Ads,FireFox,F,30,1350684996.89975
139281,253653,2015-02-01 16:27:15,2015-05-24 06:58:29,32,GGNLZUNLIOXNC,SEO,Safari,F,25,2794099915.03452
62326,179026,2015-04-23 04:54:00,2015-07-05 12:35:28,21,SRAHBNKBAHQQM,Ads,IE,M,41,1662940381.4573698
9117,280367,2015-04-07 06:46:15,2015-04-26 19:22:14,27,ZFRRCCGXCFYDM,SEO,FireFox,M,25,2252605700.04257
88784,178198,2015-06-18 14:45:01,2015-09-23 09:55:39,54,WRIYEHKUGHSDY,Direct,Chrome,F,20,4159155721.75125
39438,14168,2015-05-02 00:46:43,2015-07-19 08:15:06,25,GROTMAPVUCMXD,SEO,Chrome,F,23,1249325418.0356698
91481,375776,2015-08-10 01:38:53,2015-11-22 00:15:14,17,HFTPRYQOEXWWH,SEO,Chrome,F,45,3898043323.95148
64066,148019,2015-06-01 23:04:39,2015-07-21 07:49:45,15,GRBGFSIIHYTCW,SEO,IE,F,33,3762915748.71665
11881,224033,2015-05-17 12:49:53,2015-06-10 16:51:08,20,PSGDBEGXZRCXO,SEO,FireFox,M,32,2058335858.53822
107115,63942,2015-04-17 17:16:26,2015-07-24 07:30:57,50,VOFYFGREPBZBK,Ads,Safari,F,24,2325748902.10318
95524,44601,2015-01-26 23:27:27,2015-05-13 21:46:58,63,TFWQYVJXPJRBU,Direct,Safari,F,42,500872453.821456
122855,360893,2015-07-25 19:56:38,2015-11-05 07:53:48,48,PLFHPZXWRZHSI,Ads,Chrome,M,29,3215879668.06816
122007,240652,2015-04-10 08:40:30,2015-04-26 03:52:44,54,ANNAQVMPHRBNJ,Ads,Chrome,F,22,1179751427.79869
123256,330351,2015-03-16 14:31:43,2015-03-29 18:59:11,24,MNGXHAILQQQVE,SEO,Safari,F,30,223938134.801472
66649,115874,2015-03-23 09:16:58,2015-04-16 03:38:43,14,IBLRVLWRVRRSM,SEO,Safari,F,46,3999066560.1019
72163,284391,2015-02-10 21:57:47,2015-05-15 16:38:28,53,BFSQGVGGGHRAN,SEO,Safari,F,44,3329211826.35478
126323,115275,2015-06-17 19:38:47,2015-10-10 07:49:22,22,JVMXZIYLRMRUB,SEO,IE,M,30,3713689337.14173
26032,34072,2015-01-01 21:22:37,2015-03-24 13:16:52,27,HFAWSHCJBUKHW,Direct,IE,M,51,2272910961.7599893
149352,50897,2015-01-30 16:59:16,2015-04-06 21:25:19,19,NRGSAEWIXZTRW,Ads,Chrome,M,41,457150666.5409941
121928,110159,2015-04-10 11:42:49,2015-07-08 15:45:54,42,AQZPRUSUTPWSA,Ads,Chrome,M,31,170191747.320625
59273,282488,2015-07-15 02:28:26,2015-08-26 13:31:28,44,TFWPXHKHHSGQX,Ads,FireFox,F,31,850289898.858248
10413,396110,2015-02-03 17:25:10,2015-05-20 02:16:09,13,KJRJKWNRAODJX,Ads,IE,M,39,147704397.871913
33538,169110,2015-06-21 22:36:55,2015-07-10 23:59:37,20,UUFHPZXUSBHOM,Direct,Chrome,F,22,57737121.7031306
108595,242067,2015-06-09 06:46:04,2015-09-15 20:45:00,31,LEXULVUHXEBDM,Ads,FireFox,M,34,453658046.839967
40219,114708,2015-06-18 07:06:42,2015-08-15 05:25:08,46,XCVEMTEPROEHQ,SEO,Chrome,M,42,2827194459.41226
82177,104438,2015-07-11 04:59:42,2015-11-03 11:57:31,36,XQTUVCHZXIRUN,Ads,IE,M,27,2148841121.3222
63794,288813,2015-05-22 12:18:09,2015-07-19 22:19:39,53,QBQCEFUSWBAWT,Direct,IE,M,32,3234236245.53646
112330,223952,2015-04-05 11:58:57,2015-06-03 09:59:01,15,PNYMYNJTWDMKK,Direct,IE,M,42,3973098068.90365
50935,357746,2015-02-04 15:48:45,2015-04-07 13:22:02,48,YPVTQJAPDKPMD,Direct,Chrome,M,45,2232111488.07688
96566,20252,2015-07-27 09:56:26,2015-10-18 21:30:51,25,SXYCMUSJIYPGF,Ads,Chrome,F,28,3998388554.59153
